race_id,furlong_times,corner1_order,corner2_order,corner3_order,corner4_order,pace_up_pos,bias_1corner,bias_2corner,bias_backstr,bias_3corner,bias_4corner,bias_straight,race_comment
202504020103,"12.5,10.4,11.5,12.0,12.5,11.3,11.1,,,,,,,,,,,",,,"5,9(8,10,11)15(7,16)(6,18)3,17(4,13)(1,2,12)=14","5(9,11)8(10,15)(18,3)(7,16,6)-(4,17,13)-(2,12)=1-14",0.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。他馬が主張しないのを見て、内からシャンペトルブーケがじわっと先頭に。そのまま単騎で落ちついた流れを作り、４角でも手応え十分にリードを保って直線へ。半ばまでは粘っていたが、人気の２頭の決め手が上。勝ち馬は抜け出す際の脚が速く、まだ余裕もある勝ちっぷりだった。
202504020104,"12.7,11.2,12.5,13.1,12.6,12.9,13.3,12.6,12.9,,,,,,,,,","6,8(1,10)(2,14,15)7(3,11)(4,5)-12,9,13","6,8,1,10,2,14-(7,15)11(3,5)4-12,9-13","(*6,8)1(2,14,10)-(7,15)(11,5)(4,12)(3,9)13","6(8,1)14,2-7(15,10)11,5(4,12)(3,9)13",5.0,222,222,222,222,22222,22222,パサパサに乾いた良馬場も、散水の影響か時計は出る状況。１角に入るまでに隊列が決まったが、それほどペースは緩まず向正面では縦長の隊列に。直線へ入っても逃げ馬の脚色は鈍らず粘っていたが、好位からスムースな競馬ができた勝ち馬には及ばず。時計の速い決着になり、３着以下は離された。
202504020105,"12.7,10.8,11.7,12.5,12.9,11.9,11.1,11.0,11.4,,,,,,,,,",,,"16,17,6(15,18)(8,13)(14,9)12(4,10,11)(1,5)2,3-7","16,17(6,13)(8,15,18)(14,9)12(4,10,11)5(2,1,3)7",4.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。馬群が一団になって遅い流れになり、直線だけの決め手比べ。好位の内からマイネルアレスが抜け出しかけたが、勢いが続かず。甘くなったところで他の人気馬が脚を伸ばし、勝ったボウウィンドウは人気に応えて快勝だった。５着以下は速い脚が使えず。
202504020106,"13.3,11.6,12.9,13.2,12.2,12.0,12.8,12.2,12.2,,,,,,,,,","(4,*15)(2,13,12)11(3,5,9)(1,6)7,8,14-10","4,15(2,13,12)(5,11)(3,9)6(1,7)8-14-10","(*4,15)12(13,5,11)(2,6)9(3,8)(1,7)-(14,10)","(4,*15)11,12(13,6,5)2,3(9,8)1(14,7)10",5.0,222,222,222,222,22222,22222,パサパサに乾いた良馬場も、散水の影響か時計は出る状況。前に行った３頭がぴったりと並んで運ぶも、それほどペースは上がらず。番手追走のクラウンシエンタが終始手応え十分に４角を回り、あっさりと突き放し完勝。２着タマモキャリコも良い脚を長く使えてはいたが、勝ち馬の力がここでは抜けていた。３着シンビリーブは出遅れて位置取りが悪くなったが、終いの脚は勢いは優秀だった。
202504020107,"12.6,10.8,11.0,11.5,11.4,10.9,10.9,,,,,,,,,,,",,,"(*6,4)-(3,7)(1,10)2,9,8,5","(*6,4)(3,7)(1,10)2(9,8)5",0.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。人気のワールズエンドがダッシュ良く先頭に立つと、２番人気のペリファーニアが番手でガッチリとマーク。そのまま隊列が膠着して落ちついた流れになり、直線の半ばでワールズエンドが楽に後ろを突き離して圧勝。時計、上がりの速い競馬で力の違いを見せつける内容だった。２着以下は目立つ脚を使えず。
202504020108,"12.0,10.2,10.4,10.7,11.4,,,,,,,,,,,,,",,,,,0.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。ダッシュ良く先頭に立ったハッピーデービーが単騎で先頭に立ち、半ばで並び掛けられてからも二枚腰を発揮して押し切る快勝。２着争いは接戦になったが、先に仕掛けていたアルデショワが粘り込んだ。人気のシュラフは最後に伸びてきたものの、追走が忙しくて位置取りが後ろになった分だけ届かなかった。
202504020109,"12.1,11.1,11.5,12.6,12.1,12.9,,,,,,,,,,,,",,,"6(9,12)2-(11,8)(3,14)5(4,7,10,13)1","6(9,12)2-(11,8)-(3,5,14)(4,7,10,13)-1",0.0,,,222,222,22222,22222,パサパサに乾いた良馬場も、散水の影響か時計は出る状況。一団の隊列で流れて、３角で前の４頭が後ろを離して直線へ。緩めずに運んで直線の入口で逃げたハニーローリエが後ろを突き放したが、じわじわと詰め寄ったヒルビリーエレジーが最後に交わして決着。時計の速い決着になり、３着以下は離されてしまった。
202504020110,"11.8,11.1,11.5,12.3,12.1,12.8,,,,,,,,,,,,",,,"6(4,5)8-(1,11,14)(7,13)10,12(2,9)-3","6(4,5)-8-(1,11,14)7(10,13)12(2,9)-3",0.0,,,222,222,22222,22222,パサパサに乾いた良馬場も、散水の影響か時計は出る状況。前に行った３頭で勝負所から後続を離し、直線の入口で後ろを５馬身離して追い比べ。半ばでドナレアが振り切って結局は逃げきった。他の先行勢の脚色が鈍ったところで、最後にフェスタリアが外から伸びて２着に浮上。
202504020111,"12.7,11.3,11.7,12.4,12.5,11.9,10.8,11.0,11.7,,,,,,,,,",,,"3,8(4,13)7(1,14)(5,9,10)(2,6,11,12)","3,8(4,13)(7,14)(1,5,9,10)(2,6,11,12)",4.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。馬群がぎゅっと詰まって一団で流れ、スローペースで直線の決め手比べに。逃げていたドリームクルーズが先にスパートをかけて結局は最後まで危なげなく脚を使って押し切った。内の先行勢が残る展開で、差して来た２着馬も最内を捌いて脚を伸ばしてきた。
202504020112,"12.4,10.4,10.9,11.3,12.4,11.7,11.7,,,,,,,,,,,",,,"13,12,10(6,8,15)-(2,4,11)1(14,7,17)16,9-5-3","13,12(10,15)(6,8)(2,4)(1,11)-(14,17)16,7,9-(5,3)",0.0,,,111,111,11111,11111,開幕初日らしく良好で時計の出る軽い馬場。人気のダンケルドが番手に収まったが、我慢しきれずに３角から先頭に。力んでいた分だけ追い出されてからの反応が甘く、半ばでタイヨウノキセツが先頭に変わるも大外から勝ち馬が一気に伸びて差し切り。時計、上がりの速い競馬になり、２着以下は大接戦になった。
202507030101,",,,,,,,,,,,,,,,,,","(*4,9)(6,12)2(13,1)-11,3-5,14-(7,10)=8","(*4,9)(2,6,12)1,13-11(3,14)5,10,7-8","(*4,9)2-(6,12)-1-13-11,14-(10,8)-5=7,3","4-9,2,12,6,1-13-11,14-(10,8)-5=7",,,,,,,,開幕初日の最初のレース、抜群に良い馬場状態。比較的横並びで揃ったスタート。内から３枠２頭がスタート良好、飛越の差でヘヴンリーハンドが単独先頭に躍り出る。離れた２番手にサンライズジークとネロコルヴィーノの２頭が続く。序盤はヘヴンリーハンドが４馬身ほどリードを広げて淡々と進むが、２周目１コーナーを過ぎて再度２番手サンライズジークが盛り返してくる。２周目は好位集団７頭に絞られ、半数は追走で既に苦しく後退。食い下がるサンライズジークを４コーナーで振り切り、直線入口でヘヴンリーハンドが再度抜け出すが、２番
202507030102,"12.9,11.4,13.6,13.3,12.8,12.9,12.6,12.1,12.7,,,,,,,,,","(*14,15)16(8,9)(2,3,13)11(1,6)-5-(4,10)-12-7","14,15(8,9,16)(2,13)(1,3,11)6-5,4,10,12-7","(*14,15)(8,9,16)(2,13)-(1,11)3(5,6)(4,7)-12=10","(*14,15)(8,9,16)2,1,6(5,13)(4,3,11)7,12=10",5.0,222,222,222,222,22222,22222,ダートは乾いてパサパサの状態。フルゲートでの牝馬限定の３歳未勝利戦でラテライトがやや抜けた人気に。外からタマモマサユメが先手を取って後続を引き付けての逃げ。直線も渋太く粘るが、道中後方から３角過ぎで動き長く脚を使ったサッカレッロがゴール前で差し切る。鞍上のバデル騎手は短期免許の初戦で結果。人気のラテライトは馬群後方。３角で鞍上促すも反応イマイチで流れ込み。
202507030103,"12.8,11.3,11.8,12.0,11.9,11.2,11.2,12.1,,,,,,,,,,",,"(*3,4)1,5(2,6)","(*3,4)(1,6)-(2,5)","(*3,4)(1,6)-(2,5)",3.0,,111,111,111,11111,11111,開幕週で芝の状態は良好。少頭数での２歳未勝利戦でトライアンフパスとバースデイフライトで人気を二分。二脚でトライアンフパスが先手もシャローアロスが２番手の外をピッタリマーク。直線もこの２頭が馬体を併せての追い比べも、ゲートでアオッたバースデイフライトが３角手前で外から取り付き、直線渋太く伸びてゴール前で先行２頭を交わす。
202507030104,"12.4,10.7,11.5,11.9,12.0,11.7,11.8,,,,,,,,,,,",,,"(*3,8)(2,7)1(5,11)(4,10,9)6","3-(1,8)-(4,2,7)(5,11)10,9,6",0.0,,,111,111,11111,11111,開幕週で芝の状態は良好。２歳新馬戦で人気は上位３頭に集中。ややバラ付いたスタートで序盤は位置取りに出入りのある展開に。好発かた好位に取り付いたマイケルバローズが４角で前に取り付き、好位追走のアイルトンとの追い比べをハナ差制して人気に応える。人気２頭の決着にレッドレベンディスが内をロスなく立ち回って僅差まで迫る。
202507030105,"12.2,10.7,11.3,12.0,12.5,12.8,13.6,,,,,,,,,,,",,,"4,3(2,15)-(6,8)(5,10)(7,13)1-(12,16)-9=14,11","4-3,15,2(6,8)(5,10)(7,13)1-(12,16)-9-(14,11)",0.0,,,222,222,22222,22222,ダートは乾いてパサパサの状態。フルゲートでの３歳未勝利戦で人気は割れる。押して先手を取ったハヤブサオヒメサマが軽量を利して直線も止まらずに押し切る。２番手に付けたワンウェイトゥヘルが直線は一旦逃馬を捉えに掛るも伸びはジリジリで、スタートで後手を踏みながらもバイルシュタインが直線渋太く伸びて２着に上がる。人気に推されたマイクインダムが好位の外も直線は伸びず。芝はイマイチか。
202507030106,"11.9,10.9,11.2,11.9,12.2,12.2,13.1,,,,,,,,,,,",,,"15,12-14(3,8)(7,11)(2,4,9)-1-16(10,13)(5,6)","(*15,12)-14(3,8)7(2,11)9(4,1)16,10,5(6,13)",0.0,,,222,222,22222,22222,ダートは白く乾いてパサパサの状態。フルゲートでの３歳上２勝クラスで人気は合われる。外からワイワイレジェンドが促し先手主張。４角では２番手追走のジョヴィアンに並び掛けられるも直線突き放しての快勝。勝ちに行く競馬のジョヴィアンはゴール前で脚が上がり、道中後方のタイガースパークが直線外から鋭い脚を見せて２着に上がる。
202507030107,"13.1,11.4,12.9,12.4,11.9,12.0,11.6,11.5,11.1,11.3,,,,,,,,","6-8-1,9(2,4)3(5,10)7","6-8-1,9(2,4)3(5,10)7","6-8(1,9)(2,4)(5,3)10,7","6-8(1,9)(2,4)(5,3)(7,10)",6.0,111,111,111,111,11111,11111,開幕週で芝の状態は良好。落ち着いた頭数での３歳上３勝クラスで人気は三つ巴。ウインリブルマンが先手主張もそれほどペースは上がらず。スンナリ２番手追走のグランヴィノスが直線半ばで抜け出し、長期休養明けを勝星で飾る。好位追走のシルキーガールが直線も粘って外から追い上げたタガノデュードをハナ差抑えて２着に。人気んのヴィレムは馬群後方追走で、４角大外を回って直線の伸びはジリジリに。
202507030108,"12.9,12.3,13.7,13.0,12.3,12.2,12.2,12.6,13.1,,,,,,,,,","(*6,4)7(1,2,3)-5","6,4,7(1,2)3-5","(*6,4,7)(2,3)1-5","(*6,4)7(1,2)3-5",6.0,222,222,222,222,22222,22222,ダートは乾いてパサパサの状態。少頭数での牝馬限定の２勝クラスの特別戦でパルクリチュードが抜けた人気に。そのパルクリチュードが内でやや動き辛い位置になったが、直線は馬の間を割って伸びて人気に応える。前走で人気を裏切ったハギノコラソンが、少頭数と広いコース替わりで巻き返し。
202507030109,",,,,,,,,,,,,,,,,,","2=4=1-7(3,6)-8,5","2=4=1-7(3,6)-(8,5)","2=4-7-1=3-6=8,5","2=4-7=1=3-6=8,5",,,,,,,,開幕初日の絶好馬場。スタート後すぐ隊列がバラける。好スタートを決めたマイネルエールが強気に先頭に躍り出て、グングンリードを広げて逃げる。離れた２番手にトーアモルペウスが続くが、なかなか先頭に追い付けずにいる。３番手のジローが全く行く気を見せない様子で、スタンド前では１秒以上も先頭２頭との差が開いた。向正面に入ってもリードは全く詰まる様子がない。４番手のクラウンセトが向正面途中から仕掛け３番手ジローを３コーナーで、４コーナーでは２番手トーアモルペウスに並び掛ける。先頭で粘るマイネルエールが少し直線
202507030110,"12.9,11.4,13.6,12.6,12.1,12.5,12.7,12.6,13.1,,,,,,,,,","10,9(3,11)6(4,7,8)(1,5)-2","10,9(3,11)6(4,7,8)(1,5)-2","10(9,11)(3,6)(7,8)(4,5)1,2","10(9,11)(3,7)(6,8)-5(4,2)1",6.0,222,222,222,222,22222,22222,ダートは白く乾いてパサパサの状態。手頃な頭数での３歳上１勝クラスで人気は三つ巴。外から先手を主張したメイショウソウセキが淡々とした流れで逃げ、軽量を利して直線一杯に押し切る。３角からジワリと動いたポイントネモが直線も前を追うも逃馬を捉えられず。人気のテーオーマルコーニがスタートでゴヤ付き後方。４角外回って進出もジリジリとしか差が詰まらず。
202507030111,"12.9,10.7,13.0,12.7,12.3,12.3,12.2,12.1,11.7,11.5,,,,,,,,","(*1,3)(4,6,11)8(9,13)(5,14)(7,10)-12=2","1,3,4(6,11)(8,13)9,14(5,7,10)12=2","(*1,3)11(4,6)(8,13)(9,10)(7,12)(5,14)=2","(*1,3)(4,6,11)(8,9,13)10(7,12)(5,14)2",0.0,111,111,111,111,11111,11111,開幕週で芝の状態は良好。３歳未勝利戦で人気は上位４頭に集中。人気の１頭のショウナンバジャラが好枠を利して先手も直線は脚上がる。好位追走のデルタフォーが直線抜け出し図るも、内を突いてオーバースタンドが並び掛け、追い比べでオーバースタンドがクビ差先着。やや離された３着にマジェスティルールが外から伸びて入線。
202507030112,"12.7,11.1,11.3,11.9,12.0,11.5,11.0,11.5,,,,,,,,,,",,"6(1,5,9)(3,10)-4-(7,8)2","6,5(1,3,9)10(4,7,8)-2","6,5(1,9)(4,3,10)(7,8)2",3.0,,111,111,111,11111,11111,開幕週で芝の状態は良好。落ち着いた頭数での３歳上１勝クラスで人気は上位３頭に集中。アスクムービーオンが先手を取って淡々とした流れで３角では一団に。４角で人気のレッドフェルメールが逃馬捉えて先頭に立つも、好位の外追走のミニトランザットが直線内に凭れながらも差し切る。好位追走のノクナレアは直線切れ負けで３着。人気上位での決着。
202501010201,"6.7,10.9,11.8,12.1,12.2,12.5,12.6,13.1,13.3,,,,,,,,,","3(4,6,13)2,5,8(7,10,14)(11,9)(1,12)","3(4,13)(2,6)5,8-14-(7,10)(11,9)(1,12)","3(4,13)2-(8,5,14)-6(11,9)10=12,1-7","3,4(2,13)-(8,5)(11,14)9-6,1-12-10=7",0.0,222,222,222,222,22222,22222,前日夜半から明け方まで雨が続き、雨は止んだが水が浮く高速ダート。ややバラついたスタート。内枠各馬が行き脚優勢、メイショウハマギクが追っ付けて先手を奪う。２番手に隣枠のユージュアーナ、そして外枠のハローエンジェルが続く。先頭の３頭が向正面からビッシリ並んで、３頭の後ろにミサビスケッツが続き、５番手以下は２馬身遅れ出す。先団４頭に絞られて直線に向いての叩き合い。逃げるメイショウハマギクの最内を狙おうとするミサビスケッツだが狭すぎて追えず、粘る２頭の間を狙っても狭い。ユージュアーナも２番手で崩れず、最
202501010202,"12.0,10.8,11.0,11.4,11.8,12.2,,,,,,,,,,,,",,,"(*12,10)(8,11)13(3,4)(1,6)7(2,5)14,9","(*12,10)(8,11)13(3,4)(1,6)-(5,7)2,14,9",0.0,,,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。バラついたスタート。外で好スタートを決めたダークメモリーが単騎で先頭に躍り出るが、追っ付けてユキノエミリオが２番手で絡んで行く。馬場を考えればまずまず速いペースで進行。２頭が先導する真後ろに、キャナルクルーズとハーフェンが続く。直線に向いてユキノエミリオが満を持して先頭に立つが、その内からハーフェン、外からキャナルクルーズがジワジワ迫る。３頭が熾烈な叩き合いとなり、ゴール寸前まで続いたが、僅かに
202501010203,"6.9,11.2,12.2,12.7,12.3,12.0,12.4,12.8,12.8,,,,,,,,,","(*5,7)12,3,6(1,10)9,11(4,8)(13,14)2","5,7(3,12)6,1,10(9,11)14(4,8)(2,13)","(5,*7,11)-(12,10)3,13(1,9)(8,14)(6,2)4","7,11(5,3,12)(9,10)(1,13)-(14,2)8,4-6",0.0,222,222,222,222,22222,22222,前日夜半から明け方まで雨が続き、雨は止んだが水が浮く高速ダート。ややバラついたスタート。内からブラックレーションが最初行き脚良く先頭に立ち、２番手にサザンブラックが続く。まずまずのペースで進行し、隊列は縦長だったが、向正面で今回もオンクラウドナインが捲って先頭に迫る。３コーナーで交わしかけたが２番手サザンブラックが突っ張ってこちらが先頭に立つ。ワンテンポ遅れてカフェブーケットとルグランシャリオが４コーナーで外を接近。直線で粘っていたサザンブラックを飲み込み、見事にカフェブーケットが差し切った。ル
202501010204,"12.7,11.1,12.2,13.1,13.3,12.5,12.1,12.3,11.9,11.6,,,,,,,,","8,9-7=3(1,5)(6,2)-4","8,9,7=3,5,1,2,6-4","8,9(7,3)(1,5)(6,2)-4","8(7,3)(5,2)(9,1)(6,4)",5.0,111,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。若干バラついたスタート。外枠各馬が序盤積極的、ハードロックスターが強気に先頭に躍り出る。２番手に同枠アルファシリウスが続き、メテオレーナが３番手。３頭が後続を引き離して序盤リードを広げて先導。向正面で徐々に後続が差を詰めてきて、３コーナー途中で先団３頭と後続がほぼ合流。４コーナーで先団の外を回ってヨヒーンとトルストイが追い上げてきたが、直線ヨヒーンが力強い脚色で一気に抜け出した。グングン伸びて一
202501010205,"13.3,12.8,13.4,13.5,13.1,12.6,12.0,11.6,11.2,,,,,,,,,","2,5(3,6)(1,4)","(*2,5)(3,6)(1,4)","2,5(3,6)(1,4)","(*2,5)(3,6)-(1,4)",4.0,111,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。若干バラついたスタート。内から押してシンデレラガールが枠の差で先頭に立ち、真横にマイネルシンベリンが続く。２列目にユイノカタリベ、その外にサンセットゴールド。６頭がバラけず遅いペースを固まって進行、途中の押し上げは全くない。３コーナーで最後尾６番手にいたレイサンソクが進出を試みるが、追っ付けても先団に並びきれず脱落。直線に向いて反応良く伸びたサンセットゴールドがマイネルシンベリンに並び掛け、マイ
202501010206,"12.4,10.8,11.4,11.7,11.8,,,,,,,,,,,,,",,,"2,6(1,9)(3,5)8,4,7","2-6(1,9)3,5,8(4,7)",0.0,,,222,222,22222,22222,全面的に水が引いて馬場黒ずんだ高速不良ダート。若干バラついたスタート。内で好スタートを決めたピクラリーダが先手を主張、２番手にエコロレオナが続く。３コーナーで先頭のピクラリーダが２馬身リード、４コーナーで後続がジワジワ差を詰めてくる。直線に向くとピクラリーダの粘りが失われ、エコロレオナが優勢。その外から３番手追走のストラテージュが迫る。２頭が並んで叩き合いとなり、最後僅かにストラテージュが競り勝った。エコロレオナは惜敗２着。逃げたピクラリーダが離れた３着に踏ん張った。上位は減量騎手騎乗馬が独占し
202501010207,"6.9,10.8,11.8,12.2,12.1,12.2,12.8,12.7,12.6,,,,,,,,,","3,4(5,7)(2,13)(9,10)(1,8)6-12-11","3(4,5,7)(2,13)(9,10)(1,8)6=(11,12)","(*3,4)(2,5)(9,13)(6,7,10)1,8-(11,12)","3(4,5,13)(2,10)(9,6)(1,8)-(11,12)7",0.0,222,222,222,222,22222,22222,全面的に水が引いて馬場黒ずんだ高速不良ダート。バラバラのスタート。内から強気にルージュミラージュが押して先手を奪い、２番手にエルバステラが続く。先行集団がかなり固まって進行していたがまずまず速いペース。向正面でもあまり緩めてない。馬群一団で固まったまま進んで、４コーナーでも大きく馬群が外に膨れる。その外を押し上げてきたスナークメモリーが直線で先頭に迫るが、逃げるルージュミラージュはまた粘りを見せる。遅れて馬群の大外に持ち出したサンキャメロンが猛然と伸び、ゴール手前で見事に先頭を捉えて差し切った。
202501010208,"12.5,11.7,11.7,11.7,12.0,12.2,11.7,11.8,12.1,,,,,,,,,","4(2,7)6,1,8,3,5","4-(2,7)-(1,6)(3,8)-5","4(2,7)-(1,6)(3,8)5","4,2,7(3,1)8(5,6)",3.0,111,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。若干バラついたスタート。真ん中から押してネーブルオレンジが単騎で先頭に躍り出る。２番手にイリスレーンとコンドゥイアが続くが、２番手の２頭が来ると先頭のネーブルオレンジはさらにリードを広げる。３頭が４番手以下を５馬身ほど引き離して、離れた４番手以下５頭が固まって進む隊列。後ろの集団が４コーナー手前から接近してきたが、イリスレーンが４コーナー途中で脱落。逃げるネーブルオレンジとコンドゥイアの一騎打ち
202501010209,"6.8,11.3,11.4,11.8,11.8,11.4,11.5,12.3,,,,,,,,,,",,"8-5,6,4,7(3,2)9","8(5,6,7)4,2,3,9","8-(5,6)(4,7)2(3,9)",0.0,,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。バラついたスタート。外からかなり押してフォルテムが先手を奪い、序盤あまり緩めずリードを広げて逃げる。２番手にルナルーチェットとセイウンビッグバンが続く。３角途中でメリディアンスターが２列目外に進出、しかし先頭のフォルテムは手応え楽なままで再度リードをジワジワ広げる。直線に向いて好位勢の脚が止まり、フォルテムがほぼ独走。集団の外を回ってエフォートレスが猛然と追い上げてきたが、フォルテムには届かず２
202501010210,"6.8,11.7,12.2,12.6,12.0,11.7,11.9,11.9,12.0,,,,,,,,,","8,2,3,4-(1,5)-6,7","8,2,3,4(1,5)-(6,7)","(*8,2)(3,4)-5,7(1,6)","(*8,2)(3,4,7)(5,6)1",5.0,222,222,222,222,22222,22222,全面的に水が引いて馬場黒ずんだ高速ダート。若干バラついたスタート。大外のマッシャーブルムが行き脚速く楽に先手を奪う。２番手にラタフォレスト、３番手内にドバイブルースが続き、人気の馬が先団を固める隊列。ゆったりしたペースで運び、隊列もほとんど全体に差なく固まっていたが、３コーナー過ぎで後続との差が開き、セクシーブーケを加えた先団４頭に絞られる。直線に向いて２番手ラタフォレストが力強く反応して楽に抜け出す。マッシャーブルムは脚が上がってしまい、３番手のドバイブルース、４番手セクシーブーケが接近。ラタ
202501010211,"13.3,11.9,13.0,13.0,12.6,13.0,13.1,12.7,12.0,11.5,11.5,11.9,12.2,,,,,","10,9,7,6,2(3,5)4,8-1","10(7,9)6,2,5(3,4)8-1","(*10,9,4)(7,2,6,5)3-8-1","(10,*9,6,5)(7,2,4)3-8-1",5.0,111,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。バラバラのスタート。外から押してミステリーウェイが無事先手を奪い、序盤はかなりペースを落とした逃げ。パトリックハンサム、マキシも慎重に２番手に接近するのみで、遅いペースに付き合う。１周目は全く動きなし。向正面の３コーナー手前でヴェルミセルがまず最初に仕掛け捲って１列目外に押し上げる。後続もすぐに反応、３コーナー過ぎではフルールとシュバルツクーゲルが外を大回りして押し上げる。４コーナーで１列目が５
202501010212,"6.7,11.9,11.2,11.3,11.3,11.5,11.9,12.2,,,,,,,,,,",,"5(2,6)(1,4,7)8,3","5-2-6(1,4)(3,7)8","5,2-4,6,1,7,3,8",0.0,,111,111,111,11111,11111,前日夜半から明け方にかけて雨が降り続き、だいぶ湿った状態。ただし、開幕週で馬場の内側はまだ綻び少ない。バラついたスタート。ビーナスローズが素晴らしいスタートから掛かり気味ながらも単騎で楽な逃げ。２番手にエリーズダイヤとヨウシタンレイが続く。隊列は少頭数ながら縦長で落ち着き、ビーナスローズは行きっぷり良く単独で後続をリード。４コーナーではエリーズダイヤだけが先頭のビーナスローズに迫り、直線は２頭の一騎打ちで後続が遅れたまま。最後ゴール前でエリーズダイヤがビーナスローズを捉え、交わしきった。ビーナス
202504020201,"13.0,12.1,13.1,12.4,12.4,11.3,10.6,11.0,,,,,,,,,,",,,"2,5(1,6)4,3-7","2(1,5)6(3,4)7",5.0,,,111,111,11111,11111,開幕週の絶好馬場。全体に時計速いが、相当速い上がりが必要な状況。バラバラのスタート。内からディアダイヤモンドがあっさりハナを切り、すぐにペースを落とす。ジュリとアビエーションが２番手で続き、後続もほとんど差なく一団で続く。出遅れていた馬もすぐ集団に追い付いていた。全く差のない形で直線に向き、しばらくは横一線となっていたが、徐々にディアダイヤモンドがジワジワとリードを広げ始める。強く追わずとも最後まで危なげなく、完全に脚色が違った様子。離れた２着争いは４頭が最後並んでいたが、２番手追走のジュリが早
202504020202,"12.9,11.4,12.0,13.2,12.9,12.0,11.0,10.5,11.5,,,,,,,,,",,,"6,5(1,4)(2,3)","(*6,5)(1,4)(2,3)",4.0,,,111,111,11111,11111,開幕週の絶好馬場。全体に時計速いが、相当速い上がりが必要な状況。６頭立てだがスタートはバラける。最内のバンジー、大外のジーネキングの２頭がしばらく並んで進んでいたが、ジーネキングがジワッと前に出る。速めに外を押し上げてきたゾロアストロが２番手、その内にバンジー。他の３頭も２馬身差以内に続き、６頭がほぼ差なく固まって進行、直線に向いて先頭の２頭がスパート。２列目以下４頭が先頭の２頭に追い縋れずジワジワ離されていく。先頭のゾロアストロとジーネキングの叩き合いは、後半徐々にゾロアストロが先頭に躍り出て
202504020203,"12.7,11.9,12.9,13.4,13.2,11.3,10.7,11.0,,,,,,,,,,",,,"4,5,2,6(1,7,8)(3,9)","4,5(2,6)(1,8)7(3,9)",3.0,,,111,111,11111,11111,開幕週の絶好馬場。全体に時計速いが、相当速い上がりが必要な状況。バラバラのスタート。セントリアンとガリレアの２頭がサッと抜け出し、セントリアンが先頭に立ってからすぐペースを大幅に落とす。落ち着いた展開で後続もすぐ追いつき、ほとんど差のない一団で進行。直線に向いてもまだしばらく馬群は横一線の形のまま進むが、最後尾から外を押し上げたソニックキャットは脚色衰え、その外に持ち出したフィロステファニ、馬体を併せてきたディールメーカーの脚色が良い。ペルウィクトールは内を諦め、外から伸びた２頭の後ろを進む。抜
202504020204,"13.0,11.1,12.6,12.8,12.4,12.6,13.2,12.8,13.3,,,,,,,,,","(*5,9)11,15,13(7,6,14)3,12,10-2,1-(8,4)","(*5,9)(15,11)(13,6,14)(7,3)-12,10-2,1-(8,4)","(*5,9)14(15,6)(13,11,3)(12,10)-7-2-1-8,4","(*5,9)14(15,6)3,13(12,10)-11,7,2,1=8-4",0.0,222,222,222,222,22222,22222,パサパサに乾いて砂煙上がるが、時計は標準並み。差し決まる馬場で上がり性能必須。若干バラついたスタート。しばらく５頭が横並びで進んでいたが、好スタートを決めたヨドノタイヨウが一歩抜け出したところに、出鞭をくれて内からメイショウコウベが突っ張って出る。２頭が併走して先導も、まずまず速いペースで進行。好位勢も遅れずピッタリ食らいつく。なかなかペースを落とせない。３コーナーでセブンスウェイが先頭の２頭に並び掛けるが、直線入口で勢いに乗りつつヨドノタイヨウが抜け出す。内で抵抗するメイショウコウベ、馬群の外
202504020205,"11.9,11.2,11.8,12.5,11.9,12.3,,,,,,,,,,,,",,,"(*2,13)(4,14)(8,10,7)(5,6,15)12(9,11)-(1,3)","(*2,13)14,4(8,10,7)(6,15)5(9,12)11-(1,3)",0.0,,,222,222,22222,22222,パサパサに乾いて砂煙上がるが、時計は標準並み。差し決まる馬場で上がり性能必須。バラついたスタート。外のタカイチナダルが好スタートを決めたが、内から押っ付けてナギサノバルコニーが突っ張って主張。しかしペースは未勝利にしてもやや遅めで、後続もほとんど差のない固まった隊列。先行２頭の外からトラストパイロが徐々に迫り、直線に向いて力強く抜け出す。ナギサノバルコニーは即脱落、タカイチナダルも抵抗できず後退。２列目外からシスターとサヤヒメがジワジワ脚を使って接近するが、トラストパイロは一枚違う脚色で伸び勝っ
