blood_num,horse_name,sex_code,hair_color_code,keito_code,father_name,mother_name,bms_name,birthday,father_birth_year,mother_birth_year,bms_birth_year,owner_name,owner_code,breeder_name,birthplace,register_del_flag,data_date,father_code,bms_code
23102455,オンザムービー,1,01,00,サンダースノー,インザムービー,リアルインパクト,20230323,2014,2017,2008,安原　浩司氏,01,岡田牧場,新ひだか,0,20260105,1106,1206
23110027,アウェイクネス,2,03,06,フランケル,ヴァルトジャグド,オブザーヴァトリ,20230301,2008,2007,1997,藤田　晋氏,,Ｓ．Ａ．Ｒ．Ｌ．　Ｅｃｕｒｉｅ　Ｃａｌａ,仏,0,20260105,1109,1503
23102751,インナーヴォイス,1,03,00,キタサンブラック,アンジュミノル,ルーラーシップ,20230208,2012,2017,2007,村木　克成氏,,静内山田牧場,新ひだか,0,20260105,1206,1503
23106442,コスモグロボーサ,1,03,00,ウインブライト,ゴンフレナ,ヴィクトワールピサ,20230324,2014,2017,2007,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20260105,1206,1206
23106766,チュウワメロディー,1,05,00,ミスターメロディ,チュウワプリンセス,スペシャルウィーク,20230527,2015,2008,1995,中西　忍氏,08,若林　順一,日高,0,20260105,1108,1206
23102551,ギフテッドスペック,1,03,00,ビッグアーサー,ギフトオブザラック,ディープインパクト,20230330,2011,2008,2002,㈱京都ホースレーシング,08,久保　秀雄,新ひだか,0,20260105,1304,1206
23101525,マテンロウブリッジ,1,05,00,サトノクラウン,シェリール,サンデーサイレンス,20230307,2012,2000,1986,寺田　千代乃氏,08,モリナガファーム,日高,0,20260105,1101,1206
23104430,リアンマヒナ,1,01,00,モズアスコット,アージオン,ロードカナロア,20230128,2014,2017,2008,村上　龍太郎氏,09,ハクレイファーム,新冠,0,20260105,1109,1503
23105358,ジーティーアリア,2,03,00,コントレイル,ヴァラディヤ,シューニ,20230213,2017,2018,2007,田畑　利彦氏,04,吉田ファーム,浦河,0,20260105,1206,1107
22105602,エコロスパーダ,1,03,00,リアルスティール,ミスイヴァノヴィック,キャプテンリオ,20220213,2012,2012,1999,原村　正紀氏,05,アスラン,苫小牧,0,20260105,1206,1107
21105526,ジーティーパワー,1,01,00,フランケル,コールバック,ストリートセンス,20210321,2008,2012,2004,田畑　利彦氏,04,ノーザンファーム,安平,0,20260105,1109,1503
20110116,ララマルシュドロワ,3,03,06,コレクテッド,ドローイット,タピット,20200320,2013,2008,2001,フジイ興産㈱,06,Ｒａｎｄａｌ　Ｆａｍｉｌｙ　Ｔｒｕｓｔ,米,0,20260105,1503,1311
21110131,エコロネオ,1,03,06,バーナーディニ,スモークシグナルズ,ストリートセンス,20210419,2003,2012,2004,原村　正紀氏,05,Ｋａｔｈｌｅｅｎ　Ｓｃｈｗｅｉｚｅｒ　＆,米,0,20260105,1311,1503
20104206,プロテア,3,03,05,ロードカナロア,ナスケンアイリス,フレンチデピュティ,20200217,2008,2007,1992,稲場　澄氏,,桜井牧場,新ひだか,0,20260105,1503,1103
21102091,ノビル,2,01,00,ネオユニヴァース,カネスベネフィット,ミスワキ,20210212,2000,2001,1978,ケーエスＨＤ,02,前川　義則,日高,0,20260105,1206,1503
19105461,ガストン,3,04,05,シルバーステート,ミッキーパール,タニノギムレット,20190224,2013,2007,1999,福盛　訓之氏,,ノーザンファーム,安平,0,20260105,1206,1207
21102953,パドマ,2,03,00,ドレフォン,マチャプチャレ,ヨハネスブルグ,20210327,2013,2013,1999,㈱ローレルレーシング,06,チェスナットファーム,浦河,0,20260105,1108,1108
22107278,ゼットエール,1,03,00,サンダースノー,ゼットガガ,バゴ,20220401,2014,2013,2001,㈲フォーレスト,08,ノースガーデン,日高,0,20260105,1106,1312
22101676,サンタンカ,1,01,00,モーリス,ハピネス,コマンズ,20220421,2011,2011,1996,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20260105,1207,1106
23104665,ヴィビーム,2,01,00,ベストウォーリア,マルティプライ,フサイチペガサス,20230216,2010,2007,1997,小菅　誠氏,07,村上　雅規,新冠,0,20260110,1311,1503
23101227,チャーミングアイ,2,03,00,マテラスカイ,ヴィルヌーヴ,ディープインパクト,20230316,2014,2011,2002,丸岡　啓一氏,10,ナカノファーム,日高,0,20260110,1503,1206
23107261,ミッキーパラソル,2,04,00,ダノンスマッシュ,ミッキーローズ,ディープインパクト,20230218,2015,2017,2002,野田　みづき氏,08,ノーザンファーム,安平,0,20260110,1503,1206
23101251,ジョリュウジャンシ,2,01,00,セイウンコウセイ,アートシュアリー,ハービンジャー,20230317,2013,2015,2006,鹽田　久義氏,09,日西牧場,日高,0,20260110,1503,1106
23103589,レーヴドクロンヌ,1,03,00,リーチザクラウン,リュポメルー,ドバウィ,20230223,2006,2011,2002,村上　卓氏,,社台ファーム,千歳,0,20260110,1206,1503
23100962,ホッカイダイオー,1,07,00,キセキ,ホワイトヴェール,クロフネ,20230221,2014,2004,1998,ノブレーシング,,下河辺牧場,日高,0,20260110,1503,1103
23107063,ジーティームーチョ,1,03,00,ルーラーシップ,ジーナアイリス,ゴールドアリュール,20230227,2007,2016,1999,田畑　利彦氏,04,ノーザンファーム,安平,0,20260110,1503,1206
23105986,ノーブルホライズン,1,04,00,キセキ,ネイチャーガイド,エルコンドルパサー,20230325,2014,2003,1995,吉木　伸彦氏,05,スウィングフィールド牧場,日高,0,20260110,1503,1503
23103801,トップデュオ,1,04,00,シスキン,デュアルネイチャー,ゴールドシップ,20230307,2017,2017,2009,㈱Ｇ１レーシング,06,社台コーポレーション白老ファーム,白老,0,20260110,1503,1206
23104706,ニシノロッドマン,1,04,00,リーチザクラウン,ニシノミウ,スマートファルコン,20230221,2006,2018,2005,西山　茂行氏,05,メイタイファーム,新冠,0,20260110,1206,1206
23106251,カフェタンガロア,1,03,00,ロードカナロア,ラフレーズカフェ,マンハッタンカフェ,20230302,2008,2009,1998,西川　光一氏,02,太陽牧場,浦河,0,20260110,1503,1206
23100461,イーアンベ,1,03,00,アジアエクスプレス,オーネットサクセス,アドマイヤボス,20230129,2011,2010,1997,ＮＲＫレース,,レースホース牧場,新ひだか,0,20260110,1108,1206
23100121,スフェーンテソーロ,2,03,00,フィレンツェファイア,ルレシャンテ,ヴィクトワールピサ,20230211,2015,2014,2007,了徳寺健二ホールディングス㈱,06,斉藤スタッド,新ひだか,0,20260110,1503,1206
23102809,ダイユウサルターレ,1,03,00,サートゥルナーリア,ラストワルツ,ゼンノロブロイ,20230228,2016,2007,2000,大友　靖岐氏,01,タイヘイ牧場,新ひだか,0,20260110,1503,1206
23104708,ヘイスティハート,1,05,00,フォーウィールドライブ,ビップコルベット,シニスターミニスター,20230301,2017,2018,2003,グリーンスウォード,06,メイタイファーム,新冠,0,20260110,1503,1311
23105612,リオハリソンメリー,2,05,00,タニノフランケル,ルーシーイズマイン,ネオユニヴァース,20230217,2015,2012,2000,小林　照弘氏,05,奥山ファーム,日高,0,20260110,1109,1206
23104354,ナズドゥラヴィ,2,03,00,ジャスタウェイ,ゴールデンメロディ,ディープブリランテ,20230529,2009,2015,2009,土井　久美子氏,,錦岡牧場,新冠,0,20260110,1206,1206
23106928,カレリアフレイバー,2,03,00,キタサンブラック,エルヴァス２,キャッチャーインザライ,20230212,2012,2016,2000,尾田　信夫氏,05,ノーザンファーム,安平,0,20260110,1206,1106
23104580,チャンピオンホープ,1,05,00,シルバーステート,セルフィーバイブス,キングカメハメハ,20230512,2013,2017,2001,坪野谷　和平氏,06,マリオステーブル,新冠,0,20260110,1206,1503
23106182,サヴマ,1,03,00,キセキ,アイワナシーユー,ステイゴールド,20230318,2014,2015,1994,ＤＭＭドリームクラブ㈱,06,パカパカファーム,新冠,0,20260110,1503,1206
22100557,ロードスカイブルー,1,07,00,ウインブライト,ブーケドロゼブルー,ロージズインメイ,20220308,2014,2007,2000,㈱ロードホースクラブ,06,加野牧場,新ひだか,0,20260110,1206,1206
21104276,ガラスノブルース,1,04,00,デクラレーションオブウォー,スティルウォーター,キングカメハメハ,20210404,2009,2013,2001,松谷　紫氏,,橋本牧場,新ひだか,0,20260110,1106,1503
21105552,ロジルーラー,1,04,00,ルーラーシップ,シェリール,サンデーサイレンス,20210219,2007,2000,1986,久米田　正明氏,06,ノーザンファーム,安平,0,20260110,1503,1206
22105135,ミスティブルー,1,01,00,ブリックスアンドモルタル,リモニウム,ハーツクライ,20220305,2014,2018,2001,㈲シルクレーシング,03,ノーザンファーム,安平,0,20260110,1108,1206
22106218,ウインファヴォリ,3,05,00,リオンディーズ,ウインファビラス,ステイゴールド,20220424,2013,2013,1994,㈱ウイン,03,コスモヴューファーム,新冠,0,20260110,1503,1206
23106446,ワイルドカモミール,2,03,00,ベンバトル,サルヴェレジーナ,スクリーンヒーロー,20230522,2014,2014,2004,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20260110,1503,1207
23103954,アースジャッジ,1,03,00,マクフィ,アラフネ,クロフネ,20230325,2007,2009,1998,㈱サンライズ,08,アラキフアーム,新冠,0,20260110,1503,1103
23104412,リラ,2,04,00,キズナ,マジックファウンテン,ウォーフロント,20230315,2010,2016,2002,前田　幸大氏,,ノースヒルズ,新冠,0,20260110,1206,1106
23103956,ベッラモレーン,2,03,00,アジアエクスプレス,タカミツリリー,エンパイアメーカー,20230311,2011,2015,2000,ディアレストクラブ㈱,02,アラキフアーム,新冠,0,20260110,1108,1503
23100149,セイウンリメンバー,1,04,00,ミッキーアイル,ビートゴーズオン,カーリン,20230217,2011,2011,2004,西山　茂行氏,05,下屋敷牧場,新ひだか,0,20260110,1206,1503
23101126,ファインダーズ,2,04,00,ファインニードル,シンダーズ,パイロ,20230130,2013,2012,2005,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20260110,1503,1311
23100465,ウマナミカイドウ,3,04,00,ホークビル,エクレアオール,ゴールドアリュール,20230508,2013,2013,1999,伊藤　温氏,,赤石牧場,平取,0,20260110,1109,1206
22102174,トレサフィール,1,03,00,サトノダイヤモンド,トレサンセール,リップヴァンウィンクル,20220305,2013,2014,2006,㈱ＹＧＧホースクラブ,08,門別山際牧場,日高,0,20260110,1206,1109
21100005,アパイシュナール,2,03,00,シニスターミニスター,プーカ,キングカメハメハ,20210328,2003,2010,2001,㈱サラブレッドクラブ・ラフィアン,01,飯岡牧場,新ひだか,0,20260110,1311,1503
23106821,マクリール,1,04,00,ロードカナロア,アイリッシュシー,ガリレオ,20230131,2008,2014,1998,㈲シルクレーシング,03,ノーザンファーム,安平,0,20260110,1503,1109
23104031,タイセイエムロード,1,01,00,ゴールドドリーム,マウロア,キングカメハメハ,20230421,2013,2012,2001,田中　成奉氏,06,カミイスタット,新冠,0,20260110,1206,1503
22106214,ウインベアトリス,2,03,00,エピファネイア,ウインシャトレーヌ,ダイワメジャー,20220416,2010,2014,2001,㈱ウイン,03,コスモヴューファーム,新冠,0,20260110,1207,1206
21106682,アンジョルラス,3,05,00,キズナ,ラビルキン,インディゴシャイナー,20210121,2010,2012,1998,ライオンレースホース㈱,04,ハクレイファーム,新冠,0,20260110,1206,1311
20103736,ハリケーンリッジ,2,03,00,リアルスティール,ワシントンレガシー,クロフネ,20200204,2012,2014,1998,㈲キャロットファーム,02,ノーザンファーム,安平,0,20260110,1206,1103
22101412,ワタシマツワ,2,03,00,グレーターロンドン,サンドスラッシュ,ホーリーローマンエンペラー,20220416,2012,2008,2004,由井　健太郎氏,05,下河辺牧場,日高,0,20260110,1206,1106
19101416,エールトゥヘヴン,1,03,00,ロードカナロア,キストゥヘヴン,アドマイヤベガ,20190205,2008,2003,1996,ＤＭＭドリームクラブ㈱,06,オリオンファーム,日高,0,20260110,1503,1206
21104844,グロッシェン,1,03,00,ニューイヤーズデイ,キャットコイン,ステイゴールド,20210407,2011,2012,1994,㈲社台レースホース,01,社台コーポレーション白老ファーム,白老,0,20260110,1503,1206
20103881,コスモサガルマータ,1,04,00,ヴィクトワールピサ,エーソングフォー,モアザンレディ,20200407,2007,2005,1997,㈲ビッグレッドファーム,01,岡田スタツド,新ひだか,0,20260110,1206,1206
20101198,メイテソーロ,1,04,00,ミッキーロケット,フリップフロップ,リンカーン,20200425,2013,2009,2000,了徳寺健二ホールディングス㈱,06,アイズスタッド,日高,0,20260110,1503,1206
20101152,ナイトインロンドン,1,07,00,グレーターロンドン,ムーンハウリング,メジロマックイーン,20200310,2012,2004,1987,窪田　芳郎氏,05,坂東牧場,平取,0,20260110,1206,2201
21102745,ペッパーミル,1,03,00,コパノリッキー,トーワフォーチュン,エンドスウィープ,20210410,2010,2003,1991,橋詰　弘一氏,04,木村牧場,浦河,0,20260110,1206,1503
20104340,ハッピーパンニャ,1,01,00,エピファネイア,ハッピーノリチャン,サクラバクシンオー,20200328,2010,2012,1989,足立　範子氏,05,タイヘイ牧場,新ひだか,0,20260110,1207,1304
21103387,ハドソンテソーロ,2,03,05,サトノアラジン,ダイストウショウ,サクラバクシンオー,20210302,2011,2010,1989,了徳寺健二ホールディングス㈱,06,秋田育成牧場,新ひだか,0,20260110,1206,1304
19102320,サイモンカーチス,1,03,00,コパノリッキー,サイモンドルチェ,ジャングルポケット,20190429,2010,2007,1998,澤田　昭紀氏,05,ヤナガワ牧場,日高,0,20260110,1206,1307
22100737,セイウンビッグバン,1,03,00,アドマイヤマーズ,セイウンメテオ,アクラメーション,20220317,2016,2015,1999,成田　隆好氏,05,タツヤファーム,新ひだか,0,20260110,1206,1101
20101550,ファイブセンス,2,03,05,フランケル,キャシーズソング,キャンディライド,20200316,2008,2014,1999,㈲下河辺牧場,02,下河辺牧場,日高,0,20260110,1109,1503
22105705,バルジール,1,03,05,ルヴァンスレーヴ,ソロダンサー,ゴールドアリュール,20220508,2015,2013,1999,㈱Ｇ１レーシング,06,追分ファーム,安平,0,20260110,1207,1206
23102106,ワンストローク,2,03,00,ヴァンゴッホ,メジャーシャルマン,ダイワメジャー,20230420,2018,2015,2001,株式会社　吉澤ホールディングス,,谷口牧場,浦河,0,20260110,1503,1206
23102640,オレンジフィールド,2,04,00,サトノクラウン,クィーンズロード,クォリティロード,20230323,2012,2014,2006,黒川　暁子氏,08,ゴールドアップカンパニー,新ひだか,0,20260110,1101,1503
23104048,カワキタベレッタ,2,03,00,マインドユアビスケッツ,カワキタロック,ゴールドアリュール,20230306,2013,2015,1999,川島　和範氏,,川島牧場,新冠,0,20260110,1103,1206
23109040,メイショウメゴヒメ,2,03,00,アニマルキングダム,メイショウアシタバ,スタチューオブリバティ,20230325,2008,2010,2000,松本　好隆氏,09,谷川ファーム,青森,0,20260110,1312,1108
23102795,アスターシャウルス,2,04,00,ハービンジャー,アスタービーナス,ディープインパクト,20230213,2006,2015,2002,加藤　千豊氏,07,タイヘイ牧場,新ひだか,0,20260110,1106,1206
23105699,リリークリスタル,2,03,00,クリソベリル,ワンサイドゲーム,ウォーエンブレム,20230302,2016,2009,1999,土井　孝夫氏,08,津田牧場,新冠,0,20260110,1206,1503
23103415,クリムゾンバースト,1,03,00,ポエティックフレア,サンシャイン,ハーツクライ,20230312,2018,2009,2001,㈲社台レースホース,01,社台ファーム,千歳,0,20260110,1109,1206
23104476,カイラーサ,1,03,00,トランセンド,プリムヴェール,パイオニアオブザナイル,20230403,2006,2017,2006,白　日光氏,08,平山牧場,新冠,0,20260110,1402,1503
23102959,ヒロノフウジン,1,03,00,マジェスティックウォリアー,ラブミーテンダー,ゼンノロブロイ,20230423,2005,2012,2000,高原　将浩氏,08,千代田牧場,新ひだか,0,20260110,1311,1206
23101579,サイモンエクセラー,1,03,00,ホッコータルマエ,テーオーパートナー,ヘニーヒューズ,20230412,2009,2015,2003,澤田　昭紀氏,05,ヤナガワ牧場,日高,0,20260110,1503,1108
23106358,ビーアイジーニー,1,03,00,サトノアラジン,ビットアリエス,ヨハネスブルグ,20230310,2011,2011,1999,馬場　祥晃氏,09,前田牧場,新ひだか,0,20260110,1206,1108
23107444,シンゲキノソラ,3,03,00,アドマイヤマーズ,ミサキジュエル,ネオユニヴァース,20230429,2016,2011,2000,中込　哲太郎氏,,アイオイファーム,浦河,0,20260110,1206,1206
23101568,テーオーユリウス,1,03,00,コパノリッキー,アムールリンクス,オルフェーヴル,20230402,2010,2016,2008,小笹　公也氏,08,ヤナガワ牧場,日高,0,20260110,1206,1206
23104924,バッカス,1,05,00,レッドファルクス,エアティアーモ,ロージズインメイ,20230306,2011,2007,2000,岡田　隆寛氏,01,辻　牧場,浦河,0,20260110,1503,1206
23102230,ジャスティンダラス,1,03,00,ガンランナー,ピンクサンズ,タピット,20230123,2013,2015,2001,三木　正浩氏,05,三嶋牧場,浦河,0,20260110,1503,1311
23104733,タガノアバンドーネ,1,01,00,モズアスコット,タガノディーバ,フジキセキ,20230511,2014,2007,1992,八木　昌司氏,08,八木牧場,新冠,0,20260110,1109,1206
23107203,インシオン,1,05,00,ドレフォン,プラウドスペル,プラウドシチズン,20230509,2013,2005,1999,㈲シルクレーシング,03,ノーザンファーム,安平,0,20260110,1108,1503
23107366,ロサドラーダ,2,03,00,レイデオロ,ローザフェリーチェ,エンパイアメーカー,20230430,2014,2015,2000,㈲シルクレーシング,03,ノーザンファーム,安平,0,20260110,1503,1503
23103794,グレンセロース,2,01,00,オルフェーヴル,ソルヴェイグ,ダイワメジャー,20230328,2008,2013,2001,㈲社台レースホース,01,社台コーポレーション白老ファーム,白老,0,20260110,1206,1206
23105292,サンダーバード,2,05,00,エピファネイア,サロニカ,ディープインパクト,20230228,2010,2014,2002,藤田　晋氏,,ノーザンファーム,安平,0,20260110,1207,1206
23106109,ノリノリソックス,2,03,00,サトノダイヤモンド,ホワイトソックス,スキピオ,20230501,2013,2012,2002,中谷　典生氏,,チャンピオンズファーム,新ひだか,0,20260110,1206,1311
23106903,ミスティパープル,2,04,00,レイデオロ,ヴィルデローゼ,エンパイアメーカー,20230324,2014,2014,2000,㈲キャロットファーム,02,ノーザンファーム,安平,0,20260110,1503,1503
23101036,ベラジオマーカス,1,03,00,リオンディーズ,エトワール,ハービンジャー,20230228,2013,2016,2006,ベラジオレーシング,,シンボリ牧場,日高,0,20260110,1503,1106
23101706,ハクアイノアール,1,04,00,サートゥルナーリア,ヴィーヴィーグッドナイト,ミッドナイトリュート,20230402,2016,2011,2003,㈱Ｈ．Ｉコーポレーション,10,高昭牧場,浦河,0,20260110,1503,1503
23105252,フローマジック,2,03,00,リアルスティール,メジャーマジック,ダイワメジャー,20230215,2012,2015,2001,ＤＭＭドリームクラブ㈱,06,社台ファーム,千歳,0,20260110,1206,1206
23106440,パーヴォ,1,07,00,ゴールドシップ,コスモピーコック,メディシアン,20230328,2009,2012,1997,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20260110,1206,1503
23107226,カモンメーン,1,01,00,エピファネイア,ホームカミングクイーン,ホーリーローマンエンペラー,20230329,2010,2009,2004,藤田　晋氏,,ノーザンファーム,安平,0,20260110,1207,1106
21110019,アーバンエア,1,04,11,インヴィンシブルスピリット,シティシック,ストリートクライ,20210303,1997,2013,1998,フェニックスレーシング,05,Ｇｏｄｏｌｐｈｉｎ,英,0,20260110,1106,1503
22106582,ケイアイマウンガ,1,03,05,マクフィ,ケイアイアテナ,アフリートアレックス,20220401,2007,2008,2002,㈱ケイアイスタリオン,,新冠橋本牧場,新冠,0,20260110,1503,1503
19105473,レッドバロッサ,3,03,00,ドレフォン,モスカートローザ,ディープインパクト,20190222,2013,2008,2002,㈱東京ホースレーシング,05,ノーザンファーム,安平,0,20260110,1108,1206
20103939,ホウオウプレシャス,1,03,05,イスラボニータ,プレシャスドロップ,フレンチデピュティ,20200313,2011,2003,1992,小笹　芳央氏,06,岡田スタツド,新ひだか,0,20260110,1206,1103
19100295,ウン,1,05,05,キタサンブラック,マリブウィン,マリブムーン,20190303,2012,2006,1997,㈲ビッグレッドファーム,01,須崎牧場,新冠,0,20260110,1206,1311
17104238,フームスムート,1,04,00,トゥザグローリー,ディアジーローズ,ワイルドラッシュ,20170216,2007,2009,1994,ディアレストクラブ㈱,02,ディアレストクラブ,浦河,0,20260110,1503,1402
16100158,ダイシンクローバー,3,04,00,キンシャサノキセキ,ヒシディーバ,フサイチペガサス,20160409,2003,2005,1997,大八木　信行氏,08,カミイスタット,新冠,0,20260110,1206,1503
21104581,ハリウッドパーク,2,03,00,カルフォルニアクローム,プレシャスジェムズ,シンボリクリスエス,20210413,2011,2007,1999,米田　稔氏,09,矢野牧場,新ひだか,0,20260110,1311,1207
20106777,セレッソデアモール,2,04,00,リオンディーズ,ブランダムール,アドマイヤコジーン,20200321,2013,2009,1996,三宅　勝俊氏,08,日進牧場,浦河,0,20260110,1503,1308
20100681,ジーニアスバローズ,1,04,00,ハーツクライ,スカイノダン,サクラバクシンオー,20200430,2001,2006,1989,猪熊　広次氏,05,桑田牧場,浦河,0,20260110,1206,1304
20105144,ニシキギミッチー,1,04,00,ヘニーヒューズ,カフジビーナス,ディープインパクト,20200329,2003,2013,2002,茂木　国久氏,,川島牧場,新冠,0,20260110,1108,1206
21102868,モズミギカタアガリ,2,01,05,グランプリボス,モズソフィ,マンハッタンカフェ,20210331,2008,2011,1998,㈱キャピタル・システム,09,多田　善弘,浦河,0,20260110,1304,1206
20105929,スターペスカオリ,2,04,00,シニスターミニスター,スターペスユウコ,バトルライン,20200325,2003,2011,1993,河野　和香子氏,09,村上　欽哉,新冠,0,20260110,1311,1701
21100895,サフランヒーロー,1,03,00,カレンブラックヒル,サフランブーケ,スターリングローズ,20210425,2009,2015,1997,海原　聖一氏,08,林農場,浦河,0,20260110,1206,1503
19101782,ラーグルフ,1,04,00,モーリス,アバンドーネ,ファルブラヴ,20190225,2011,2014,1998,村木　隆氏,04,スマイルファーム,日高,0,20260110,1207,1101
20103785,コンティノアール,1,01,00,ドレフォン,パンデリング,キングカメハメハ,20200307,2013,2014,2001,ライオンレースホース㈱,04,レイクヴィラファーム,洞爺湖,0,20260110,1108,1503
21104991,スターターン,1,03,00,グレーターロンドン,オージーアイドル,スニッツェル,20210402,2012,2012,2002,窪田　芳郎氏,05,社台ファーム,千歳,0,20260110,1206,1101
20101182,グッジョブ,1,03,00,ベストウォーリア,ハッピーロングラン,ネオユニヴァース,20200428,2010,2011,2000,馬場　幸夫氏,08,雅　牧場,平取,0,20260110,1311,1206
22102963,メイショウタマユラ,2,03,00,キンシャサノキセキ,カカリア,ヨハネスブルグ,20220322,2003,2011,1999,松本　好隆氏,09,辻　牧場,浦河,0,20260110,1206,1108
22103750,スピリットライズ,3,04,00,キンシャサノキセキ,スズカエンジェル,ハイイールド,20220221,2003,2004,1997,吉岡　寛行氏,,グランド牧場,新ひだか,0,20260110,1206,1108
20103655,ダークブロンド,2,04,00,ハービンジャー,モンローブロンド,アドマイヤベガ,20200323,2006,2002,1996,吉田　勝己氏,01,ノーザンファーム,安平,0,20260110,1106,1206
21106237,サーナーティオン,1,03,00,サンダースノー,ピーチドラフト,サクラバクシンオー,20210425,2014,2004,1989,幅田　昌伸氏,08,斉藤　安行,新冠,0,20260110,1106,1304
22104920,ハイファイスピード,2,01,00,ビッグアーサー,デグラーティア,フジキセキ,20220216,2011,2006,1992,㈱グリーンファーム,05,ノーザンファーム,安平,0,20260110,1304,1206
23106095,キッショウダラニ,1,06,00,リオンディーズ,ダラニ,サクラバクシンオー,20230417,2013,2011,1989,長田　忠千代氏,,チャンピオンズファーム,新ひだか,0,20260111,1503,1304
23107360,アッシズオブローズ,2,03,00,アドマイヤマーズ,ロサグラウカ,ルーラーシップ,20230302,2016,2015,2007,㈲サンデーレーシング,06,ノーザンファーム,安平,0,20260111,1206,1503
23104962,アルティオーラ,2,05,00,ダノンプレミアム,ショーハイウェイ,パイロ,20230410,2015,2015,2005,㈱ＹＧＧホースクラブ,08,中脇　栄,浦河,0,20260111,1206,1311
23107488,ピンクサウスポー,2,07,00,エポカドーロ,フローレススカイ,クロフネ,20230325,2015,2013,1998,成富　直行氏,08,目名太山口牧場,浦河,0,20260111,1206,1103
23101928,ハッピーカーン,1,03,00,ベンバトル,ドクトルコスモ,オレハマッテルゼ,20230316,2014,2009,2000,湯澤　寛氏,04,清水　誠一,様似,0,20260111,1503,1206
23104812,セイウォリアー,1,04,00,マジェスティックウォリアー,ジュンレンカ,ネオユニヴァース,20230421,2005,2011,2000,金田　成基氏,07,富田　恭司,様似,0,20260111,1311,1206
23110047,ホワイトナイル,1,07,06,アメリカンファラオ,ハッピーナウ,ミスターグリーリー,20230402,2012,2009,1992,㈱ＹＧＧホースクラブ,08,Ｄｅｅｒｆｉｅｌｄ　Ｆａｒｍ　（Ｄａｖｉ,米,0,20260111,1503,1503
23103360,ヤマメイッカ,1,03,00,リアルスティール,オリオンムーン,マンデュロ,20230424,2012,2009,2002,越村　哲男氏,05,社台ファーム,千歳,0,20260111,1206,1902
23104963,ハンドフル,1,04,00,パイロ,フローズンムーン,アドマイヤムーン,20230412,2005,2010,2003,鈴木　康弘氏,07,中脇　栄,浦河,0,20260111,1311,1503
23110011,メイクイット,2,03,06,ボルトドーロ,ホーリーリーガル,ホーリーローマンエンペラー,20230209,2015,2013,2004,島川　隆哉氏,03,Ｔａｋａｙａ　Ｓｈｉｍａｋａｗａ,米,0,20260111,1109,1106
23101114,ファイタージェット,1,01,00,デクラレーションオブウォー,オムニプレゼンス,ディープインパクト,20230328,2009,2017,2002,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20260111,1106,1206
23110104,エコロシード,1,03,06,アディオスチャーリー,ベイビーシスター,アンキャプチャード,20230422,2008,2016,2010,原村　正紀氏,05,Ｏｃａｌａ　Ｓｔｕｄ,米,0,20260111,1308,1108
23100214,シーグルロス,2,03,00,フィレンツェファイア,ディヴァインクレア,ディープインパクト,20230331,2015,2008,2002,伊藤　正樹氏,06,土田農場,新ひだか,0,20260111,1503,1206
23101084,ジェラートキティ,2,03,00,ディスクリートキャット,トーホウドルチェ,サウスヴィグラス,20230207,2003,2005,1996,東豊物産㈱,07,竹島　幸治,日高,0,20260111,1108,1503
23103157,サトノフェンサー,1,04,00,デクラレーションオブウォー,サトノフラリッシュ,エンパイアメーカー,20230422,2009,2012,2000,里見　治氏,04,フジワラフアーム,新ひだか,0,20260111,1106,1503
23103768,リクスダラー,1,04,00,ニューイヤーズデイ,キャットコイン,ステイゴールド,20230430,2011,2012,1994,㈲サンデーレーシング,06,社台コーポレーション白老ファーム,白老,0,20260111,1503,1206
23105076,グランドタルマエ,1,03,00,ホッコータルマエ,ニシノヘレンド,オアシスドリーム,20230329,2009,2007,2000,畑佐　博氏,07,秋場牧場,浦河,0,20260111,1503,1106
23100658,アイファーウィーク,1,01,00,トビーズコーナー,タカラインディ,エンパイアメーカー,20230511,2008,2012,2000,中島　稔氏,08,アースファーム,日高,0,20260111,1106,1503
23103461,ジングアップ,1,04,00,コントレイル,ゼラスキャット,ストームキャット,20230308,2017,2006,1983,㈲社台レースホース,01,社台ファーム,千歳,0,20260111,1206,1108
23104951,オーケーグレイス,2,05,00,サートゥルナーリア,レッドベルフィーユ,アグネスタキオン,20230406,2016,2010,1998,小野　建氏,10,富田牧場,浦河,0,20260111,1503,1206
23100711,セイウンアズール,2,03,00,タニノフランケル,ニシノミチシルベ,タイキシャトル,20230504,2015,2011,1994,西山　茂行氏,05,沖田牧場,日高,0,20260111,1109,1206
23105578,ワールドブレイヴ,1,01,00,ワールドプレミア,リブエターナル,クロフネ,20230420,2016,2017,1998,大塚　亮一氏,08,隆栄牧場,新冠,0,20260111,1206,1103
23103583,シーサンタナ,1,04,00,スワーヴリチャード,ラントゥザリード,タニノギムレット,20230417,2014,2008,1999,平田　修氏,04,社台ファーム,千歳,0,20260111,1206,1207
