race_id,umaban,year,is_top3,p_v19_w5
08252B0512,12,2025,0,0.0029399375195533783
0725361102,2,2025,0,0.0025283842775179104
0725320803,3,2025,0,0.042089539409034156
0725430801,1,2025,0,0.22579298309219065
0725560812,12,2025,0,0.0151670694005254
0525170409,9,2025,0,0.4812691022640369
1025110905,5,2025,0,0.12983571322412354
1025160914,14,2025,0,0.04287423586557053
0325150907,7,2025,0,0.07205726236040047
0425170909,9,2025,0,0.13177029754318095
1025261215,15,2025,1,0.1267418248084575
0725321204,4,2025,1,0.44791343900259645
0325331209,9,2025,0,0.2968393434973521
0925140512,12,2025,0,0.011241060006523784
0825270416,16,2025,0,0.0464319488156073
0925360414,14,2025,0,0.023402681230489566
0725360208,8,2025,0,0.3691026953823332
0725410208,8,2025,0,0.1426623420533973
0925450402,2,2025,0,0.029286614121521445
0625180505,5,2025,0,0.16299707206697533
0725240513,13,2025,0,0.1019240903904017
0225130414,14,2025,0,0.11263959237920461
0925180414,14,2025,0,0.20706655244163227
0925240404,4,2025,0,0.35048235250681486
0925310604,4,2025,0,0.6057986204921241
1025210404,4,2025,1,0.4245205787079014
1025260401,1,2025,0,0.5710641406617394
0725381102,2,2025,1,0.6738159605870244
0925410414,14,2025,0,0.31341879689099317
0325330906,6,2025,0,0.023211916605181463
0825130502,2,2025,0,0.17502895807526964
0225130715,15,2025,0,0.11405598473729568
0125210314,14,2025,1,0.3891946276750378
0125250407,7,2025,0,0.03684704312283535
0625150308,8,2025,1,0.12466955819699738
0625220408,8,2025,0,0.38465002566640966
0325270205,5,2025,1,0.2492684600561793
0425420601,1,2025,0,0.002477593071251072
1025110204,4,2025,0,0.03670245965132533
0725240101,1,2025,0,0.035646989883059366
05252B0310,10,2025,0,0.003434205375941462
0625170302,2,2025,0,0.46416007188773806
05252C0309,9,2025,0,0.5902587169056528
0525360215,15,2025,0,0.5906289811665333
0125170604,4,2025,0,0.07971863058634379
0725240412,12,2025,0,0.0076860035412260625
0525260215,15,2025,0,0.04400971303522322
0225130208,8,2025,0,0.07648921716036342
0225150112,12,2025,0,0.0498753753220059
0125160708,8,2025,0,0.0023653189081939193
0625160213,13,2025,1,0.3582460353802736
0525120313,13,2025,0,0.1495565201609253
0425140516,16,2025,0,0.005976714252981458
0525110606,6,2025,0,0.2660383501953453
0625260102,2,2025,1,0.4751072647642301
0625350114,14,2025,1,0.7051604041936874
0325270602,2,2025,0,0.3674132841344284
0625480612,12,2025,1,0.5647858078238637
0525550802,2,2025,0,0.07090246542877783
0625150613,13,2025,0,0.26334729191371753
0625250512,12,2025,0,0.07581587569981559
0325140513,13,2025,1,0.5488755143386396
0425120502,2,2025,0,0.343292910646046
0625431209,9,2025,0,0.3269863142410026
0625480709,9,2025,0,0.10924123147677452
0325320810,10,2025,1,0.08468561860590973
0625520703,3,2025,0,0.09846313294146164
0525210115,15,2025,0,0.006091199778734316
0525270111,11,2025,0,0.025360322054230982
0225180307,7,2025,0,0.0821040358084288
0125110210,10,2025,0,0.012384395005411532
0325110313,13,2025,0,0.0019011002670191323
0825220504,4,2025,0,0.0007793492514285831
0625171103,3,2025,1,0.2695744691899767
0825141104,4,2025,0,0.11115067993347234
0925231105,5,2025,1,0.37418934810677335
0525261113,13,2025,0,0.0627725483601389
0725311210,10,2025,1,0.7767790803671307
0825370804,4,2025,1,0.918702470072837
0525110305,5,2025,0,0.0041834025505277485
0525150316,16,2025,0,0.024392563816541035
0425130510,10,2025,0,0.0018331831458228349
0325210412,12,2025,0,0.0014363401015908843
0525120910,10,2025,0,0.13099911897218838
0525220602,2,2025,0,0.39046538487519594
0525330803,3,2025,1,0.42111434064274117
0425311004,4,2025,0,0.10950091519162428
0525480911,11,2025,0,0.09047002172629535
0725561213,13,2025,0,0.07896241493630009
0525160507,7,2025,0,0.5475047932280287
0625240501,1,2025,1,0.5147699821118865
0625351104,4,2025,0,0.14388014183046663
0525290908,8,2025,0,0.2016382456034674
0125120905,5,2025,1,0.49035815883967154
0125180701,1,2025,0,0.506700814859049
0525450917,17,2025,0,0.20832833468385406
0325350811,11,2025,0,0.06524148313114919
1025150616,16,2025,0,0.013000143269126156
0325110204,4,2025,0,0.0251671479477542
0225120114,14,2025,0,0.003021602590189399
0825160502,2,2025,0,0.0009235798295412493
0825290201,1,2025,0,0.003040253810449182
0425160612,12,2025,0,0.001445353331401779
0925310216,16,2025,0,0.0008146074138557423
0625260308,8,2025,0,0.005858267291296934
0625130712,12,2025,0,0.12817283978162888
0525110312,12,2025,0,0.034489531400168784
05252C0410,10,2025,0,0.6003873922160109
0525350313,13,2025,1,0.7891712897473504
0325260615,15,2025,1,0.8401353991603069
0425250405,5,2025,1,0.8356090131945781
0525460605,5,2025,1,0.1384194603862565
0525520706,6,2025,0,0.35071954510591735
0525130713,13,2025,0,0.4128116454239423
0625280804,4,2025,0,0.2553689766698973
0525320707,7,2025,0,0.22849772851987832
0725530801,1,2025,1,0.3661825789689724
0525120507,7,2025,0,0.0011578165315021668
0425250403,3,2025,0,0.001322784654015821
0825181003,3,2025,1,0.5156756568024207
08252B1114,14,2025,0,0.4215683013787064
0725360710,10,2025,0,0.045839591697105594
0625441103,3,2025,1,0.06343471299893884
0625541106,6,2025,0,0.10262869642389769
0625141113,13,2025,1,0.15171771030642628
0525111002,2,2025,1,0.7720226450002746
0525151108,8,2025,0,0.07464772173671395
0525221106,6,2025,0,0.19181142557230665
0525261114,14,2025,0,0.0038896510603406748
0625110111,11,2025,1,0.8523456658643773
0625240607,7,2025,0,0.19234649415256483
0525270705,5,2025,0,0.02369626219326833
0825170405,5,2025,0,0.0026706860840596393
0225120605,5,2025,0,0.0014732681379483331
0125170306,6,2025,0,0.0060031563038090005
0925350402,2,2025,0,0.05647829461574859
0725190506,6,2025,0,0.3217529206962172
0925120514,14,2025,0,0.2240721752881211
0925210102,2,2025,1,0.5789127311242673
0825210116,16,2025,0,0.6058637476413108
1025270403,3,2025,1,0.6044674284908068
0725360902,2,2025,1,0.7315811560207006
0725440301,1,2025,0,0.7643029824444785
0925430705,5,2025,1,0.20382785202711964
0825330711,11,2025,0,0.2941548386145482
0425440402,2,2025,1,0.40756658251103434
0725510818,18,2025,1,0.37450445581213593
0925320706,6,2025,0,0.047408531419183574
0725360516,16,2025,0,0.6529855863072116
0725420411,11,2025,0,0.018005113325989988
0625270411,11,2025,0,0.2895819031404344
0625350502,2,2025,1,0.2905249516338172
0525280511,11,2025,0,0.4854315408906
02251A0608,8,2025,1,0.1806720224473645
0125130416,16,2025,0,0.02419599245036905
0125230601,1,2025,0,0.014123156153434062
0525541210,10,2025,0,0.1713610881339417
0725520302,2,2025,0,0.01190319672823568
0825180405,5,2025,1,0.4986126321448565
0625250705,5,2025,0,0.014565740810991634
0125110903,3,2025,0,0.00300512035355151
0925510707,7,2025,0,0.013382064771317271
0925550716,16,2025,0,0.00664747182632521
0825140503,3,2025,0,0.26894439081057536
0925120507,7,2025,0,0.10500249200724214
0225130707,7,2025,0,0.08906799728091683
0225170404,4,2025,0,0.5789842884330244
0725340511,11,2025,0,0.16296562474567425
0725430612,12,2025,0,0.011582082453948789
0625320111,11,2025,0,0.010800016070159969
0625380107,7,2025,0,0.011997380862084083
0525260304,4,2025,0,0.00348978351777841
05252B0205,5,2025,0,0.0024737647733596886
0325240708,8,2025,0,0.0003294347181741474
0525140115,15,2025,1,0.701208458621326
0625220314,14,2025,0,0.8359444719213608
0525240201,1,2025,1,0.6478615733823915
0525290211,11,2025,1,0.8922244762715805
0525320708,8,2025,0,0.25560759773856645
0425261204,4,2025,1,0.2106530385354251
0425330905,5,2025,0,0.23279746360837095
0525110212,12,2025,0,0.5525267093083028
0625260306,6,2025,1,0.6103238243978403
0625340106,6,2025,1,0.5025170134618314
0525250209,9,2025,1,0.9176228941389588
0525320214,14,2025,1,0.4050192252299927
0525360308,8,2025,0,0.6615301079030803
0425240909,9,2025,1,0.9136028873519536
05254A0715,15,2025,1,0.4471724580101604
0625570801,1,2025,1,0.5268932883734725
0925250418,18,2025,0,0.002214175263948103
0725340916,16,2025,0,0.00690449973547979
0725370306,6,2025,0,0.004616414045839533
0825110204,4,2025,0,0.5050158434635263
0725140710,10,2025,0,0.04851913462987979
0925240507,7,2025,0,0.05512029981594411
0925350816,16,2025,0,0.10732044392280736
02251B0809,9,2025,1,0.5088592246084049
0125140706,6,2025,1,0.40888268712500875
0325321008,8,2025,1,0.2975470749748945
0825470911,11,2025,1,0.45268025012580526
0525170411,11,2025,0,0.7793516701527025
05252A0201,1,2025,0,0.544684496104343
0525360216,16,2025,1,0.7169298666272725
0125110406,6,2025,0,0.009663321024524654
0125260314,14,2025,0,0.0018074749608315514
10251A0213,13,2025,0,0.21034804058713805
0925150402,2,2025,0,0.38586890133129426
0425110501,1,2025,0,0.5699230886341122
0825290318,18,2025,0,0.24322715395399339
1025260214,14,2025,0,0.6353777565501983
0125170214,14,2025,1,0.4764312673453835
0125240808,8,2025,1,0.5940313227705246
0325340204,4,2025,1,0.24787423304125142
0725530616,16,2025,0,0.3896859573822063
0625210104,4,2025,0,0.012765993246035744
0325150110,10,2025,0,0.017482663058985038
0425180309,9,2025,0,0.020632333935897453
0325250204,4,2025,0,0.03160298958888111
0125170209,9,2025,0,0.0023493320482582
0825160405,5,2025,0,0.030760769750387437
0625360815,15,2025,0,0.023877993768080516
0225130806,6,2025,0,0.07974688347129151
0225191210,10,2025,0,0.034584138666656696
0625470808,8,2025,0,0.04469122600565933
0325351207,7,2025,0,0.01772699046003703
0525340405,5,2025,0,0.01834605281352736
0125150606,6,2025,0,0.01760986316959309
0725220314,14,2025,0,0.05526519485132278
0525270302,2,2025,0,0.38064345139129896
0525310609,9,2025,0,0.3674306834171621
0225160309,9,2025,1,0.17985842302867208
02251A0308,8,2025,0,0.1116126251065624
02251C0609,9,2025,0,0.03414484696933113
0625171205,5,2025,0,0.036135762685974286
0725240509,9,2025,0,0.014970465317163298
05252A0415,15,2025,0,0.07544926399256995
0425251204,4,2025,0,0.01544510774808753
1025140517,17,2025,0,0.04106671461503505
0325150402,2,2025,0,0.033595953683484364
0525310610,10,2025,0,0.0003996989279908121
0725150505,5,2025,0,0.008998501689085616
0625210203,3,2025,0,0.005312229568807797
0625320301,1,2025,0,0.0008570588555929874
05252B0314,14,2025,0,0.0010580520379901742
0525320206,6,2025,0,0.0020548835351203347
0325260601,1,2025,0,0.002652212866604474
0625310402,2,2025,0,0.4341445286148422
0625370204,4,2025,1,0.897885328882041
0625470716,16,2025,1,0.8094992822174426
0625521201,1,2025,1,0.951319188705235
0625140313,13,2025,0,0.5226975602592998
0525130203,3,2025,1,0.6258210334108711
0525150107,7,2025,0,0.5049899200682197
0525210212,12,2025,0,0.5909551727281362
0525280109,9,2025,0,0.4765323935296961
0525340311,11,2025,0,0.24492536409354754
0425231105,5,2025,0,0.05513134492354846
0625420206,6,2025,0,0.00993261940110765
0525140604,4,2025,1,0.6099014314791233
0625220702,2,2025,0,0.3877561782592213
0525220608,8,2025,1,0.41731454906584686
0525320804,4,2025,1,0.29791620329374313
0425221211,11,2025,0,0.5619883029231199
0525450911,11,2025,0,0.18022165363021858
0725551213,13,2025,0,0.22015925807867848
1025110609,9,2025,1,0.1991616491306214
0925270405,5,2025,1,0.890089469790885
0525140516,16,2025,1,0.9107385396510473
0925110516,16,2025,1,0.6613258227535368
0725430604,4,2025,1,0.9008345149335075
0525571207,7,2025,0,0.15743931006117043
0625170201,1,2025,0,0.09889269504957197
0625260311,11,2025,0,0.16992888712624318
0625320409,9,2025,0,0.13279331600941072
0425180302,2,2025,0,0.3717026751649942
0525330707,7,2025,0,0.23417238271469684
0325220301,1,2025,0,0.25472947913112504
0425250414,14,2025,0,0.16090445023318387
0425340210,10,2025,1,0.31889506281677804
0625450307,7,2025,0,0.15098638546888352
0425430507,7,2025,0,0.07030304536938496
0625150615,15,2025,0,0.06427948836516865
0325120516,16,2025,0,0.05734371953997905
05252A0516,16,2025,0,0.14231185738865917
0325270202,2,2025,1,0.34940157873664723
0425270308,8,2025,0,0.35375408960806487
0825130504,4,2025,1,0.16074277732192266
0925110509,9,2025,0,0.13235334174259009
0925150410,10,2025,0,0.3826045134443592
0225120111,11,2025,1,0.507600555732995
0225180403,3,2025,0,0.23033283716813568
0125230406,6,2025,0,0.028667655332602085
1025170211,11,2025,0,0.12046708737883488
0625260511,11,2025,1,0.07343814943296631
0625340516,16,2025,0,0.21742624793562734
0525250511,11,2025,0,0.1851139554033719
05252A0418,18,2025,0,0.07833825792563343
0525120609,9,2025,0,0.028378154282145192
0625260210,10,2025,0,0.1758068419511249
0525220203,3,2025,0,0.06449578121364911
0325220216,16,2025,1,0.10365048415560085
0225190612,12,2025,0,0.2875170997917854
0425270218,18,2025,0,0.08287920032662521
0425340415,15,2025,0,0.08005902658407156
0725120506,6,2025,0,0.09954871828317424
1025110106,6,2025,0,0.45567778717825086
0925170512,12,2025,0,0.27404653539619406
0825210610,10,2025,0,0.2878883981211022
0825260504,4,2025,0,0.42873541605273924
0225120607,7,2025,1,0.630382807024448
0225150401,1,2025,0,0.09092192111407194
0225190602,2,2025,1,0.46271844100364473
0525440805,5,2025,0,0.18601157145736041
0325360913,13,2025,0,0.2776253676415334
0925131104,4,2025,0,0.04442308112806146
0925441117,17,2025,0,0.029281768311641546
0825371116,16,2025,0,0.024829044847307333
0625551110,10,2025,0,0.0300407169760583
0925330411,11,2025,0,0.007033973579407391
1025270308,8,2025,0,0.015240527473749184
0725440303,3,2025,0,0.024264130654010733
0625510701,1,2025,0,0.044748214794427886
0725170505,5,2025,1,0.6523779895983175
0525160509,9,2025,1,0.642244102229791
0625260515,15,2025,1,0.40843559488235276
0625490714,14,2025,0,0.10238157473179367
0525550613,13,2025,0,0.2373980384422932
0725560803,3,2025,1,0.24543829171718654
0725120501,1,2025,0,0.05798197870788062
0825210608,8,2025,0,0.18409605038188587
0825270105,5,2025,0,0.5062878930606636
0925310203,3,2025,0,0.2998964448937761
0725350215,15,2025,0,0.253898762541502
0625140110,10,2025,0,0.08777794558914215
0625260209,9,2025,0,0.014165741161245051
0625330206,6,2025,1,0.14418796881366333
0325160110,10,2025,0,0.06298313357687715
0525340106,6,2025,0,0.014769610348985255
0325260614,14,2025,0,0.004030798481192441
0625240514,14,2025,0,0.0108472249655569
0325260304,4,2025,0,0.00437833162010126
0425330718,18,2025,0,0.002162901406964358
0625320306,6,2025,0,0.31187560757264887
0125130310,10,2025,0,0.004489319924805653
0925250411,11,2025,0,0.01160241300004888
1025230205,5,2025,0,0.023240464219823675
0925450613,13,2025,0,0.00546203747180759
0925560708,8,2025,0,0.0009157527796492985
0725190212,12,2025,0,0.2921943903680333
0825140310,10,2025,1,0.09608609006678358
0825180308,8,2025,0,0.16696153942372763
0725240316,16,2025,0,0.14577163286003714
0525280107,7,2025,1,0.3826543716856627
0325281214,14,2025,0,0.0185152583478699
0525410603,3,2025,0,0.023578663084400618
0525560505,5,2025,0,0.0072844443746437
0625530712,12,2025,0,0.05441516348483603
0925210309,9,2025,0,0.25093090501796234
0925270204,4,2025,1,0.5031796546433969
08252C0613,13,2025,1,0.040637812972346234
0925360810,10,2025,0,0.11955028054889265
0825351214,14,2025,1,0.22083938918777973
08253A0713,13,2025,1,0.3368895106371705
0725230503,3,2025,0,0.03093914571430492
0225110404,4,2025,0,0.026860103530871433
0225160616,16,2025,0,0.004027360935685272
1025240216,16,2025,0,0.008964226062665826
0125140201,1,2025,0,0.10909965501736939
0125170204,4,2025,0,0.0066636503783792465
0825270305,5,2025,0,0.0004392756860425086
0725310204,4,2025,0,0.005346385773144471
0725440304,4,2025,0,0.0010838900370213067
0625170316,16,2025,0,0.06740594141456788
1025170101,1,2025,0,0.01314296171604425
0625260313,13,2025,0,0.00485667657761597
0525270213,13,2025,0,0.007579035567199063
0425220408,8,2025,0,0.025671966808125384
0425320203,3,2025,0,0.0033506331847735706
0625110315,15,2025,0,0.24997305661772226
0525110316,16,2025,0,0.023596129748015237
0625320104,4,2025,0,0.17948961567349997
0625380113,13,2025,0,0.29379517277082284
0425210415,15,2025,0,0.2392332758699809
0425270311,11,2025,0,0.2269346488521779
0625440612,12,2025,1,0.03203975061351966
0825290313,13,2025,0,0.00300097621988783
0925410418,18,2025,0,0.0011422994410977333
0625171114,14,2025,0,0.15818223452927743
0925110904,4,2025,0,0.28618702369118904
0525270208,8,2025,0,0.0022141763847093134
0525320316,16,2025,0,0.0006418029213915462
0825250302,2,2025,0,0.006854326236056836
08252C0310,10,2025,1,0.008055292053869002
0625130710,10,2025,0,0.3079440528576435
0525350406,6,2025,1,0.12646091493323358
0325280611,11,2025,0,0.2514951161017429
0425231117,17,2025,0,0.4614569588076685
0425330616,16,2025,0,0.31382185374351423
0625450402,2,2025,0,0.09304849803960678
0825160611,11,2025,0,0.247051612078257
0925120216,16,2025,0,0.0727845666681578
0925170312,12,2025,0,0.09409191806419555
0525240410,10,2025,0,0.39915114175652305
0225140108,8,2025,0,0.34340248928471767
0425211215,15,2025,0,0.058230081222678115
0625141106,6,2025,0,0.165056462606412
0625251111,11,2025,0,0.09597211959980101
0625351105,5,2025,0,0.05557341816168093
0825261011,11,2025,0,0.1711601311564787
0425250613,13,2025,0,0.3479391438974341
0525440915,15,2025,0,0.12167253229636162
0525491003,3,2025,1,0.36540735018109755
0325361015,15,2025,0,0.3212381462178103
0625160901,1,2025,1,0.46032167713194955
0425250615,15,2025,0,0.2046027235729357
0525440908,8,2025,0,0.1370161483830784
0525531209,9,2025,0,0.14010755102353067
0825150603,3,2025,0,0.06431227760189737
0825230305,5,2025,0,0.19052065347947705
08252A0402,2,2025,0,0.08876695796309708
0725320511,11,2025,0,0.0833922100377793
0725360209,9,2025,0,0.012720429135553017
0725110307,7,2025,0,0.3411465153320099
0725240314,14,2025,1,0.37012861589053314
0525270713,13,2025,0,0.09798788009978743
0525491204,4,2025,0,0.16939865857064865
0725530815,15,2025,0,0.09831570202915293
0725130518,18,2025,0,0.45001387826144024
08252B0511,11,2025,0,0.6351256416991066
0925340401,1,2025,1,0.638949280012008
0925360412,12,2025,1,0.7986373244405179
0725321105,5,2025,1,0.7429532366210643
0925480703,3,2025,0,0.36363003127416504
0825340708,8,2025,0,0.5133392736193416
0425440707,7,2025,0,0.3265949603714213
0725521206,6,2025,1,0.3303102678026825
0725561004,4,2025,0,0.1015466552084285
0825110308,8,2025,0,0.011446499903151035
0825240403,3,2025,0,0.020340731873478533
0825250507,7,2025,0,0.013652221529360374
08252A0414,14,2025,0,0.00952094837212781
0925330605,5,2025,0,0.08815411681450375
0725320510,10,2025,0,0.005965679037911003
0525150606,6,2025,0,0.16025746617276204
0625360613,13,2025,0,0.6015880813778633
0525240516,16,2025,1,0.4722685061495338
0725510810,10,2025,0,0.04581736291807042
0725550807,7,2025,0,0.11284880730396403
0525151112,12,2025,0,0.30633558701377694
0625351102,2,2025,1,0.41977509421981657
0525261118,18,2025,0,0.09978353904115135
0425220605,5,2025,1,0.634322614212412
0625481110,10,2025,0,0.7823732269798741
0525551001,1,2025,1,0.7898138264296111
0625170512,12,2025,0,0.05885402034796429
0525290102,2,2025,0,0.03703707517827518
0125110407,7,2025,0,0.026504500044758166
1025140202,2,2025,0,0.08640428478243162
0925230406,6,2025,0,0.08131946939317047
0225140414,14,2025,0,0.10610492715255383
0125140306,6,2025,0,0.011142627930775974
0925250410,10,2025,0,0.06495932803928268
0225120101,1,2025,0,0.1857308867085448
0225130105,5,2025,0,0.27607711933684287
0225190109,9,2025,0,0.24978621047691915
0125110606,6,2025,0,0.0921861021722931
0125240212,12,2025,0,0.0029335053039884883
0725170502,2,2025,0,0.017839454745253065
1025160210,10,2025,0,0.0045173881716452455
0425110214,14,2025,1,0.08070132753528413
0425150106,6,2025,0,0.005758640850515992
0925320212,12,2025,0,0.1895686402898223
02251C0205,5,2025,0,0.03315272921292043
0125170609,9,2025,0,0.004349548634592136
0325150506,6,2025,0,0.01398149261613103
0525270316,16,2025,0,0.034054650952838654
02251B0402,2,2025,0,0.004475598740604316
0825160308,8,2025,0,0.4764947817799842
0925140201,1,2025,0,0.09150040810206457
08252B0408,8,2025,1,0.7006791421630258
0925340311,11,2025,0,0.367819282172025
1025230706,6,2025,0,0.20175717061487203
0725430613,13,2025,1,0.18107564419749766
0925430715,15,2025,0,0.12904521338121488
0425440913,13,2025,0,0.33495903431435703
08253A1212,12,2025,1,0.16612455515858682
1025190105,5,2025,0,0.11531272253656404
0925130102,2,2025,0,0.04673999395013798
0325150112,12,2025,1,0.0644161018275337
1025210814,14,2025,0,0.012257685035712455
0725430701,1,2025,0,0.015441057715479536
0925450713,13,2025,0,0.08385964175322387
0325360306,6,2025,0,0.00902091481413361
0625250602,2,2025,0,0.08992148740420311
0525240513,13,2025,0,0.10122090186685383
0225160602,2,2025,0,0.27475253201431765
0225190307,7,2025,0,0.30637251113623043
02251C0314,14,2025,0,0.09605797459613095
0625130515,15,2025,0,0.1324047426146782
0725190609,9,2025,0,0.030813833800065173
0325120311,11,2025,0,0.08239940773047247
0525210311,11,2025,0,0.14801965998552283
0525340216,16,2025,1,0.4174925578792927
0325220105,5,2025,0,0.6174159727254963
0425270312,12,2025,1,0.4842801618629186
0625430709,9,2025,0,0.2510164185538134
0525180410,10,2025,0,0.3593121967563394
0525210409,9,2025,1,0.6090349755918764
0525270414,14,2025,1,0.7569625177893295
0525410706,6,2025,1,0.48837267879855883
0525480807,7,2025,1,0.835940972353474
0325330807,7,2025,0,0.6249483100049016
0925120517,17,2025,0,0.10432241889844526
02251C0606,6,2025,0,0.5025545545627814
0125120213,13,2025,0,0.45905924362695916
0125150309,9,2025,0,0.019865469168393175
1025140610,10,2025,0,0.0834497373029011
0525210509,9,2025,0,0.12032353935204462
0525260404,4,2025,0,0.10494902028779828
02251C0610,10,2025,0,0.13159313853566929
0125150314,14,2025,0,0.003716258079809474
0625160511,11,2025,0,0.0029239757612556806
0625250211,11,2025,0,0.037964378938496315
0725260409,9,2025,0,0.0012280944704058884
0625150616,16,2025,0,0.1296123864720375
0525130611,11,2025,0,0.07702273164339243
0625320509,9,2025,0,0.039196592312433165
0525280513,13,2025,1,0.19088829374530242
0525330203,3,2025,0,0.447005660913557
0425221006,6,2025,0,0.28094593422649045
0425270217,17,2025,0,0.07706520714420577
0825120110,10,2025,1,0.5557307923372649
0825180605,5,2025,0,0.1480732227667666
0225141211,11,2025,0,0.04716509361186474
0225171212,12,2025,0,0.14667514092138267
0125180806,6,2025,0,0.13970526505282627
0825390705,5,2025,0,0.06344196388659853
0825450710,10,2025,0,0.14593595567600046
0725510301,1,2025,0,0.12802218121488615
0625240115,15,2025,0,0.0019527014969611403
0425150107,7,2025,0,0.0034237544362977672
0325270208,8,2025,0,0.002756247185891894
0725131205,5,2025,0,0.0452906709812766
0825120604,4,2025,1,0.2171372675662072
0825150902,2,2025,0,0.1552503710107889
0225120906,6,2025,0,0.05997749532275984
0225170905,5,2025,0,0.10255154499663846
02251B0901,1,2025,1,0.21470744504438039
0125130710,10,2025,1,0.23999351967361146
0125220908,8,2025,1,0.2571135028121786
0725140616,16,2025,1,0.282162950109312
0525140911,11,2025,0,0.5768040755137308
0625271111,11,2025,1,0.4724524131567191
05252A1107,7,2025,0,0.09339142613649937
0125141107,7,2025,0,0.18664298966487342
0825371104,4,2025,0,0.011553943387086284
0625110313,13,2025,0,0.31555449172668615
0525120301,1,2025,0,0.016419211559792295
0625220216,16,2025,0,0.02179012555268549
0425421209,9,2025,0,0.03001306687968244
1025170505,5,2025,0,0.02483529981298965
0725351105,5,2025,0,0.007779114363070561
0725160311,11,2025,0,0.09811131343524228
0825130506,6,2025,0,0.0022071194972444357
0425110503,3,2025,0,0.000851018287464604
0625240509,9,2025,0,0.013997160742654538
0525240401,1,2025,0,0.03533430730829283
0925230514,14,2025,0,0.00462305645197538
1025220717,17,2025,1,0.005612533780979203
1025260202,2,2025,0,0.11035102029594031
0925410409,9,2025,0,0.002792624724275556
1025110611,11,2025,0,0.03106905126311318
1025190201,1,2025,0,0.1260965189432133
0625180406,6,2025,0,0.2560639370945999
0625210103,3,2025,0,0.02131170070694608
0625320101,1,2025,1,0.18694388603212794
0525210316,16,2025,0,0.1311275486663526
0525290110,10,2025,0,0.08204877907161426
0325250207,7,2025,0,0.002684319622409225
0625490711,11,2025,0,0.0024142953058265055
0625250508,8,2025,0,0.0023413533646849606
0725250208,8,2025,0,0.011621943901138111
0325220415,15,2025,0,0.021903280749902745
0125220407,7,2025,0,0.0013982344173740114
0825140514,14,2025,1,0.4141187846382935
0925120512,12,2025,1,0.07401622473416133
0925280513,13,2025,0,0.27824260297586284
0825270314,14,2025,0,0.20584654296613938
0725320516,16,2025,0,0.06360417896002
0725210509,9,2025,0,0.004955743825748128
0725250405,5,2025,0,0.019367565512395914
0825250215,15,2025,0,0.009829153591441785
1025250713,13,2025,0,0.0016323887976278627
0725220516,16,2025,0,0.0043890994544936125
0425211211,11,2025,0,0.010249334862950626
0625420712,12,2025,0,0.001827494108357113
0625110216,16,2025,0,0.010159509226539529
0625230614,14,2025,0,0.03265546023283476
0725230601,1,2025,0,0.03863953707921047
0525360206,6,2025,0,0.021170228380347177
0325240706,6,2025,0,0.0012720997026922807
0925110111,11,2025,1,0.1696864816189224
0925320211,11,2025,0,0.4817666966145341
0925360208,8,2025,1,0.2575348259665805
0725311103,3,2025,0,0.14519272593097957
0925420407,7,2025,0,0.025276969976412062
0825350804,4,2025,0,0.038222178848229864
0825460708,8,2025,0,0.010244705870796308
0725220110,10,2025,0,0.005756975875478601
0425150108,8,2025,0,0.004078456550849657
0925330115,15,2025,0,0.0016289515430201174
1025190208,8,2025,0,0.06447839389937615
0925130610,10,2025,0,0.07365788844350615
0325160509,9,2025,0,0.05333112258507792
0425140303,3,2025,1,0.017149995180888267
0425180307,7,2025,0,0.17576551031030768
0725370414,14,2025,0,0.0239477860265852
0425150606,6,2025,0,0.3318112800467196
0525180316,16,2025,1,0.7443806980875276
05252C0507,7,2025,0,0.24243052928186412
0425231005,5,2025,0,0.06552963599966584
0525440606,6,2025,0,0.42434450349082137
0725550211,11,2025,0,0.36682550336487857
0525110612,12,2025,1,0.7221697237845486
0525180406,6,2025,1,0.6595066281734319
0625280514,14,2025,0,0.5202235951251226
0425170207,7,2025,0,0.41480201115408283
0325270812,12,2025,1,0.5322009541821203
0425231208,8,2025,1,0.8263265841304955
0525410709,9,2025,0,0.33210707123794647
0325350801,1,2025,0,0.08989451747552449
0625190410,10,2025,0,0.052407774255687635
0325110101,1,2025,0,0.06471597765969636
0225140411,11,2025,0,0.04952876645895644
0225160304,4,2025,0,0.029008753705718697
0125110614,14,2025,0,0.012807040730346716
0125220306,6,2025,0,0.00066662881917643
0925350602,2,2025,1,0.31409995947294556
1025260405,5,2025,0,0.4278938351199629
0725321101,1,2025,1,0.7634915422058354
0725370305,5,2025,0,0.7678900187368743
0925420414,14,2025,1,0.2790665883265803
0625220108,8,2025,0,0.008124030651508761
0625340209,9,2025,0,0.007963903897163055
0325230705,5,2025,0,0.0031708141655665567
0625340705,5,2025,1,0.9424357020329833
02251B1003,3,2025,1,0.6576004793242662
0525471205,5,2025,1,0.4297551458346445
0625581206,6,2025,1,0.5718878811470544
0625190310,10,2025,0,0.2646539840800046
0525140213,13,2025,0,0.15634815852874062
0525180214,14,2025,0,0.38334485379102207
0625280304,4,2025,0,0.13208761465140825
0425170613,13,2025,0,0.6294453547547579
02251B0609,9,2025,0,0.07306699141476489
0425280206,6,2025,0,0.008708486023051892
0325360401,1,2025,0,0.0746041921554303
0625280506,6,2025,0,0.0013777854354682663
0325280214,14,2025,0,0.01019051543476928
0425330403,3,2025,0,0.005580533234552763
0425180116,16,2025,1,0.5320705915404789
